OBJECTID;DEM_RÍO_MAGDALENA_tif;X;Y;DEM_RÍO_MAGDALENA_Band_1
772;50;-73,831249999999883;7,660416666666583;50,0000000
773;52;-73,827083333333221;7,660416666666583;52,0000000
774;57;-73,822916666666558;7,660416666666583;57,0000000
775;56;-73,843749999999886;7,656249999999917;56,0000000
776;52;-73,839583333333223;7,656249999999917;52,0000000
777;52;-73,843749999999886;7,652083333333249;52,0000000
778;55;-73,847916666666563;7,647916666666583;55,0000000
779;54;-73,847916666666563;7,643749999999915;54,0000000
780;51;-73,843749999999886;7,643749999999915;51,0000000
781;51;-73,843749999999886;7,639583333333249;51,0000000
782;52;-73,843749999999886;7,635416666666583;52,0000000
783;52;-73,843749999999886;7,631249999999916;52,0000000
784;52;-73,839583333333223;7,631249999999916;52,0000000
785;52;-73,839583333333223;7,627083333333250;52,0000000
786;54;-73,835416666666561;7,627083333333250;54,0000000
787;52;-73,839583333333223;7,622916666666582;52,0000000
788;54;-73,843749999999886;7,618749999999916;54,0000000
789;53;-73,839583333333223;7,618749999999916;53,0000000
790;54;-73,839583333333223;7,614583333333249;54,0000000
791;52;-73,839583333333223;7,610416666666582;52,0000000
792;54;-73,843749999999886;7,606249999999916;54,0000000
793;53;-73,839583333333223;7,606249999999916;53,0000000
794;53;-73,843749999999886;7,602083333333249;53,0000000
795;55;-73,839583333333223;7,602083333333249;55,0000000
796;54;-73,847916666666563;7,597916666666583;54,0000000
797;54;-73,843749999999886;7,597916666666583;54,0000000
798;55;-73,852083333333226;7,593749999999916;55,0000000
799;53;-73,847916666666563;7,593749999999916;53,0000000
800;55;-73,856249999999889;7,589583333333249;55,0000000
801;53;-73,852083333333226;7,589583333333249;53,0000000
802;55;-73,860416666666552;7,585416666666582;55,0000000
803;54;-73,856249999999889;7,585416666666582;54,0000000
804;53;-73,852083333333226;7,585416666666582;53,0000000
805;53;-73,860416666666552;7,581249999999915;53,0000000
806;54;-73,856249999999889;7,581249999999915;54,0000000
807;53;-73,852083333333226;7,581249999999915;53,0000000
808;58;-73,864583333333229;7,577083333333249;58,0000000
809;55;-73,856249999999889;7,577083333333249;55,0000000
810;54;-73,852083333333226;7,577083333333249;54,0000000
811;54;-73,860416666666552;7,572916666666583;54,0000000
812;54;-73,856249999999889;7,572916666666583;54,0000000
813;53;-73,852083333333226;7,572916666666583;53,0000000
814;54;-73,860416666666552;7,568749999999916;54,0000000
815;53;-73,856249999999889;7,568749999999916;53,0000000
816;54;-73,860416666666552;7,564583333333249;54,0000000
817;53;-73,856249999999889;7,564583333333249;53,0000000
818;54;-73,856249999999889;7,560416666666582;54,0000000
819;55;-73,864583333333229;7,556249999999915;55,0000000
820;53;-73,860416666666552;7,556249999999915;53,0000000
821;55;-73,856249999999889;7,556249999999915;55,0000000
822;54;-73,864583333333229;7,552083333333249;54,0000000
823;56;-73,856249999999889;7,552083333333249;56,0000000
824;54;-73,860416666666552;7,547916666666582;54,0000000
825;57;-73,881249999999895;7,543749999999916;57,0000000
826;55;-73,877083333333218;7,543749999999916;55,0000000
827;53;-73,872916666666555;7,543749999999916;53,0000000
828;54;-73,893749999999883;7,539583333333248;54,0000000
829;55;-73,897916666666561;7,535416666666582;55,0000000
830;58;-73,877083333333218;7,535416666666582;58,0000000
831;57;-73,872916666666555;7,535416666666582;57,0000000
832;54;-73,897916666666561;7,531249999999916;54,0000000
833;58;-73,877083333333218;7,531249999999916;58,0000000
834;55;-73,872916666666555;7,531249999999916;55,0000000
835;55;-73,868749999999892;7,531249999999916;55,0000000
836;54;-73,902083333333223;7,527083333333248;54,0000000
837;56;-73,897916666666561;7,527083333333248;56,0000000
838;56;-73,877083333333218;7,527083333333248;56,0000000
839;57;-73,868749999999892;7,527083333333248;57,0000000
840;56;-73,906249999999886;7,522916666666582;56,0000000
841;54;-73,902083333333223;7,522916666666582;54,0000000
842;56;-73,877083333333218;7,522916666666582;56,0000000
843;56;-73,906249999999886;7,518749999999915;56,0000000
844;55;-73,877083333333218;7,518749999999915;55,0000000
845;55;-73,906249999999886;7,514583333333249;55,0000000
846;56;-73,910416666666563;7,510416666666582;56,0000000
847;57;-73,906249999999886;7,510416666666582;57,0000000
848;55;-73,910416666666563;7,506249999999915;55,0000000
849;58;-73,906249999999886;7,506249999999915;58,0000000
850;57;-73,889583333333221;7,506249999999915;57,0000000
851;57;-73,885416666666558;7,506249999999915;57,0000000
852;56;-73,881249999999895;7,506249999999915;56,0000000
853;56;-73,910416666666563;7,502083333333249;56,0000000
854;57;-73,906249999999886;7,502083333333249;57,0000000
855;57;-73,902083333333223;7,502083333333249;57,0000000
856;57;-73,897916666666561;7,502083333333249;57,0000000
857;58;-73,893749999999883;7,502083333333249;58,0000000
858;57;-73,889583333333221;7,502083333333249;57,0000000
859;57;-73,885416666666558;7,502083333333249;57,0000000
860;25;-74,027083333333223;8,960416666666589;25,0000000
861;25;-74,006249999999895;8,960416666666589;25,0000000
862;24;-73,985416666666552;8,960416666666589;24,0000000
863;25;-74,043749999999889;8,956249999999921;25,0000000
864;25;-74,039583333333226;8,956249999999921;25,0000000
865;25;-74,035416666666563;8,956249999999921;25,0000000
866;24;-74,022916666666561;8,956249999999921;24,0000000
867;24;-74,006249999999895;8,956249999999921;24,0000000
868;25;-73,997916666666555;8,956249999999921;25,0000000
869;25;-73,993749999999892;8,956249999999921;25,0000000
870;24;-73,989583333333229;8,956249999999921;24,0000000
871;25;-73,985416666666552;8,956249999999921;25,0000000
872;24;-74,077083333333221;8,952083333333254;24,0000000
873;25;-74,060416666666555;8,952083333333254;25,0000000
874;25;-74,056249999999892;8,952083333333254;25,0000000
875;25;-74,052083333333229;8,952083333333254;25,0000000
876;27;-74,047916666666552;8,952083333333254;27,0000000
877;26;-74,018749999999883;8,952083333333254;26,0000000
878;25;-74,014583333333221;8,952083333333254;25,0000000
879;25;-74,010416666666558;8,952083333333254;25,0000000
880;25;-74,002083333333218;8,952083333333254;25,0000000
881;25;-73,997916666666555;8,952083333333254;25,0000000
882;24;-73,993749999999892;8,952083333333254;24,0000000
883;25;-73,989583333333229;8,952083333333254;25,0000000
884;25;-74,072916666666558;8,947916666666588;25,0000000
885;25;-74,068749999999895;8,947916666666588;25,0000000
886;26;-74,064583333333218;8,947916666666588;26,0000000
887;25;-73,877083333333218;8,960416666666589;25,0000000
888;28;-73,872916666666555;8,960416666666589;28,0000000
889;26;-73,877083333333218;8,956249999999921;26,0000000
890;27;-73,872916666666555;8,956249999999921;27,0000000
891;28;-73,868749999999892;8,956249999999921;28,0000000
892;28;-73,868749999999892;8,952083333333254;28,0000000
893;25;-73,872916666666555;8,947916666666588;25,0000000
894;25;-73,868749999999892;8,947916666666588;25,0000000
895;28;-73,864583333333229;8,947916666666588;28,0000000
896;25;-73,860416666666552;8,947916666666588;25,0000000
897;27;-73,872916666666555;8,943749999999921;27,0000000
898;24;-73,868749999999892;8,943749999999921;24,0000000
899;25;-73,864583333333229;8,943749999999921;25,0000000
900;26;-73,868749999999892;8,939583333333255;26,0000000
901;27;-73,868749999999892;8,935416666666589;27,0000000
902;26;-73,868749999999892;8,931249999999922;26,0000000
903;26;-73,868749999999892;8,927083333333254;26,0000000
904;27;-73,872916666666555;8,922916666666588;27,0000000
905;28;-73,868749999999892;8,922916666666588;28,0000000
906;26;-73,872916666666555;8,918749999999921;26,0000000
907;27;-73,868749999999892;8,918749999999921;27,0000000
908;26;-73,868749999999892;8,914583333333255;26,0000000
909;27;-73,872916666666555;8,910416666666588;27,0000000
910;26;-73,872916666666555;8,906249999999922;26,0000000
911;28;-73,872916666666555;8,902083333333255;28,0000000
912;27;-73,864583333333229;8,902083333333255;27,0000000
913;26;-73,864583333333229;8,897916666666587;26,0000000
914;26;-73,868749999999892;8,893749999999921;26,0000000
915;25;-73,864583333333229;8,893749999999921;25,0000000
916;28;-73,868749999999892;8,889583333333254;28,0000000
917;25;-73,864583333333229;8,889583333333254;25,0000000
918;32;-73,868749999999892;8,885416666666588;32,0000000
919;26;-73,864583333333229;8,885416666666588;26,0000000
920;30;-73,864583333333229;8,881249999999921;30,0000000
921;26;-73,860416666666552;8,881249999999921;26,0000000
922;27;-73,860416666666552;8,877083333333255;27,0000000
923;27;-73,856249999999889;8,877083333333255;27,0000000
924;27;-73,856249999999889;8,872916666666589;27,0000000
925;26;-73,847916666666563;8,868749999999920;26,0000000
926;25;-73,843749999999886;8,864583333333254;25,0000000
927;27;-73,839583333333223;8,864583333333254;27,0000000
928;25;-73,839583333333223;8,860416666666588;25,0000000
929;28;-73,835416666666561;8,860416666666588;28,0000000
930;25;-73,839583333333223;8,856249999999921;25,0000000
931;25;-73,835416666666561;8,856249999999921;25,0000000
932;28;-73,839583333333223;8,852083333333255;28,0000000
933;26;-73,835416666666561;8,852083333333255;26,0000000
934;25;-73,831249999999883;8,852083333333255;25,0000000
935;27;-73,827083333333221;8,852083333333255;27,0000000
936;29;-73,822916666666558;8,852083333333255;29,0000000
937;28;-73,831249999999883;8,847916666666588;28,0000000
938;26;-73,827083333333221;8,847916666666588;26,0000000
939;28;-73,818749999999895;8,847916666666588;28,0000000
940;30;-73,814583333333218;8,847916666666588;30,0000000
941;29;-73,827083333333221;8,843749999999922;29,0000000
942;26;-73,822916666666558;8,843749999999922;26,0000000
943;28;-73,818749999999895;8,843749999999922;28,0000000
944;29;-73,822916666666558;8,839583333333254;29,0000000
945;26;-73,818749999999895;8,839583333333254;26,0000000
946;25;-73,814583333333218;8,839583333333254;25,0000000
947;28;-73,810416666666555;8,839583333333254;28,0000000
948;30;-73,818749999999895;8,835416666666587;30,0000000
949;26;-73,814583333333218;8,835416666666587;26,0000000
950;26;-73,810416666666555;8,835416666666587;26,0000000
951;26;-73,810416666666555;8,831249999999921;26,0000000
952;28;-73,806249999999892;8,831249999999921;28,0000000
953;26;-73,806249999999892;8,827083333333254;26,0000000
954;26;-73,802083333333229;8,822916666666588;26,0000000
955;27;-73,802083333333229;8,818749999999921;27,0000000
956;27;-73,797916666666552;8,818749999999921;27,0000000
957;25;-73,797916666666552;8,814583333333255;25,0000000
958;28;-73,793749999999889;8,814583333333255;28,0000000
959;26;-73,797916666666552;8,810416666666587;26,0000000
960;29;-73,785416666666549;8,810416666666587;29,0000000
961;29;-73,797916666666552;8,806249999999920;29,0000000
962;26;-73,793749999999889;8,806249999999920;26,0000000
963;26;-73,793749999999889;8,802083333333254;26,0000000
964;28;-73,789583333333226;8,802083333333254;28,0000000
965;28;-73,785416666666549;8,802083333333254;28,0000000
966;27;-73,793749999999889;8,797916666666588;27,0000000
967;27;-73,793749999999889;8,793749999999921;27,0000000
968;26;-73,789583333333226;8,793749999999921;26,0000000
969;27;-73,793749999999889;8,789583333333255;27,0000000
970;28;-73,789583333333226;8,789583333333255;28,0000000
971;26;-73,793749999999889;8,785416666666588;26,0000000
972;27;-73,793749999999889;8,781249999999920;27,0000000
973;27;-73,793749999999889;8,777083333333254;27,0000000
974;28;-73,793749999999889;8,772916666666587;28,0000000
975;30;-73,793749999999889;8,764583333333254;30,0000000
976;35;-73,797916666666552;8,756249999999921;35,0000000
977;28;-73,789583333333226;8,756249999999921;28,0000000
978;28;-73,793749999999889;8,752083333333253;28,0000000
979;28;-73,789583333333226;8,752083333333253;28,0000000
980;27;-73,793749999999889;8,747916666666587;27,0000000
981;29;-73,789583333333226;8,747916666666587;29,0000000
982;29;-73,797916666666552;8,743749999999920;29,0000000
983;28;-73,793749999999889;8,743749999999920;28,0000000
984;31;-73,802083333333229;8,739583333333254;31,0000000
985;29;-73,797916666666552;8,739583333333254;29,0000000
986;31;-73,810416666666555;8,735416666666588;31,0000000
987;30;-73,806249999999892;8,735416666666588;30,0000000
988;30;-73,810416666666555;8,731249999999921;30,0000000
989;29;-73,814583333333218;8,727083333333255;29,0000000
990;28;-73,814583333333218;8,722916666666586;28,0000000
991;28;-73,814583333333218;8,718749999999920;28,0000000
992;29;-73,814583333333218;8,714583333333254;29,0000000
993;29;-73,810416666666555;8,714583333333254;29,0000000
994;32;-73,806249999999892;8,714583333333254;32,0000000
995;29;-73,810416666666555;8,710416666666587;29,0000000
996;30;-73,810416666666555;8,706249999999921;30,0000000
997;30;-73,810416666666555;8,702083333333254;30,0000000
998;30;-73,810416666666555;8,697916666666588;30,0000000
999;30;-73,810416666666555;8,693749999999920;30,0000000
1000;32;-73,806249999999892;8,693749999999920;32,0000000
1001;31;-73,810416666666555;8,689583333333253;31,0000000
1002;30;-73,806249999999892;8,689583333333253;30,0000000
1003;32;-73,814583333333218;8,685416666666587;32,0000000
1004;31;-73,806249999999892;8,685416666666587;31,0000000
1005;29;-73,810416666666555;8,681249999999920;29,0000000
1006;31;-73,818749999999895;8,677083333333254;31,0000000
1007;30;-73,814583333333218;8,677083333333254;30,0000000
1008;29;-73,810416666666555;8,677083333333254;29,0000000
1009;30;-73,818749999999895;8,672916666666588;30,0000000
1010;28;-73,814583333333218;8,672916666666588;28,0000000
1011;29;-73,818749999999895;8,668749999999921;29,0000000
1012;29;-73,818749999999895;8,664583333333253;29,0000000
1013;31;-73,818749999999895;8,660416666666586;31,0000000
1014;31;-73,818749999999895;8,656249999999920;31,0000000
1015;31;-73,818749999999895;8,652083333333254;31,0000000
1016;30;-73,818749999999895;8,647916666666587;30,0000000
1017;29;-73,818749999999895;8,643749999999921;29,0000000
1018;29;-73,818749999999895;8,639583333333254;29,0000000
1019;30;-73,818749999999895;8,635416666666586;30,0000000
1020;33;-73,818749999999895;8,631249999999920;33,0000000
1021;30;-73,814583333333218;8,631249999999920;30,0000000
1022;34;-73,818749999999895;8,627083333333253;34,0000000
1023;31;-73,814583333333218;8,627083333333253;31,0000000
1024;34;-73,818749999999895;8,622916666666587;34,0000000
1025;34;-73,814583333333218;8,622916666666587;34,0000000
1026;29;-73,810416666666555;8,622916666666587;29,0000000
1027;32;-73,810416666666555;8,618749999999920;32,0000000
1028;31;-73,806249999999892;8,618749999999920;31,0000000
1029;33;-73,806249999999892;8,614583333333254;33,0000000
1030;33;-73,797916666666552;8,610416666666588;33,0000000
1031;34;-73,797916666666552;8,606249999999919;34,0000000
1032;32;-73,793749999999889;8,606249999999919;32,0000000
1033;35;-73,797916666666552;8,602083333333253;35,0000000
1034;32;-73,793749999999889;8,602083333333253;32,0000000
1035;35;-73,797916666666552;8,597916666666586;35,0000000
1036;32;-73,793749999999889;8,597916666666586;32,0000000
1037;31;-73,793749999999889;8,593749999999920;31,0000000
1038;32;-73,793749999999889;8,589583333333254;32,0000000
1039;34;-73,793749999999889;8,585416666666587;34,0000000
1040;32;-73,789583333333226;8,585416666666587;32,0000000
1041;31;-73,789583333333226;8,581249999999921;31,0000000
1042;33;-73,789583333333226;8,577083333333253;33,0000000
1043;31;-73,785416666666549;8,577083333333253;31,0000000
1044;30;-73,785416666666549;8,572916666666586;30,0000000
1045;32;-73,785416666666549;8,568749999999920;32,0000000
1046;32;-73,781249999999886;8,568749999999920;32,0000000
1047;34;-73,785416666666549;8,564583333333253;34,0000000
1048;34;-73,777083333333223;8,564583333333253;34,0000000
1049;35;-73,785416666666549;8,560416666666587;35,0000000
1050;33;-73,772916666666561;8,560416666666587;33,0000000
1051;33;-73,781249999999886;8,556249999999920;33,0000000
1052;33;-73,781249999999886;8,552083333333254;33,0000000
1053;30;-73,777083333333223;8,552083333333254;30,0000000
1054;36;-73,768749999999883;8,552083333333254;36,0000000
1055;36;-73,781249999999886;8,547916666666586;36,0000000
1056;30;-73,777083333333223;8,547916666666586;30,0000000
1057;31;-73,777083333333223;8,543749999999919;31,0000000
1058;31;-73,777083333333223;8,539583333333253;31,0000000
1059;31;-73,777083333333223;8,535416666666586;31,0000000
1060;32;-73,781249999999886;8,531249999999920;32,0000000
1061;32;-73,777083333333223;8,531249999999920;32,0000000
1062;32;-73,781249999999886;8,527083333333254;32,0000000
1063;32;-73,777083333333223;8,527083333333254;32,0000000
1064;33;-73,781249999999886;8,522916666666587;33,0000000
1065;32;-73,777083333333223;8,522916666666587;32,0000000
1066;34;-73,781249999999886;8,518749999999919;34,0000000
1067;31;-73,777083333333223;8,518749999999919;31,0000000
1068;31;-73,777083333333223;8,514583333333253;31,0000000
1069;32;-73,777083333333223;8,510416666666586;32,0000000
1070;32;-73,772916666666561;8,506249999999920;32,0000000
1071;35;-73,777083333333223;8,502083333333253;35,0000000
1072;31;-73,772916666666561;8,502083333333253;31,0000000
1073;37;-73,777083333333223;8,497916666666587;37,0000000
1074;31;-73,772916666666561;8,497916666666587;31,0000000
1075;33;-73,772916666666561;8,493749999999920;33,0000000
1076;35;-73,772916666666561;8,489583333333252;35,0000000
1077;31;-73,768749999999883;8,489583333333252;31,0000000
1078;34;-73,764583333333221;8,489583333333252;34,0000000
1079;34;-73,768749999999883;8,485416666666586;34,0000000
1080;31;-73,764583333333221;8,485416666666586;31,0000000
1081;33;-73,764583333333221;8,481249999999919;33,0000000
1082;31;-73,760416666666558;8,481249999999919;31,0000000
1083;33;-73,756249999999895;8,481249999999919;33,0000000
1084;33;-73,760416666666558;8,477083333333253;33,0000000
1085;30;-73,756249999999895;8,477083333333253;30,0000000
1086;32;-73,752083333333218;8,477083333333253;32,0000000
1087;34;-73,756249999999895;8,472916666666586;34,0000000
1088;31;-73,752083333333218;8,472916666666586;31,0000000
1089;33;-73,747916666666555;8,468749999999920;33,0000000
1090;33;-73,752083333333218;8,464583333333254;33,0000000
1091;31;-73,747916666666555;8,460416666666585;31,0000000
1092;33;-73,747916666666555;8,447916666666586;33,0000000
1093;34;-73,752083333333218;8,443749999999920;34,0000000
1094;32;-73,747916666666555;8,443749999999920;32,0000000
1095;35;-73,752083333333218;8,439583333333253;35,0000000
1096;33;-73,747916666666555;8,439583333333253;33,0000000
1097;32;-73,747916666666555;8,435416666666587;32,0000000
1098;32;-73,747916666666555;8,431249999999919;32,0000000
1099;34;-73,747916666666555;8,427083333333252;34,0000000
1100;40;-73,752083333333218;8,422916666666586;40,0000000
1101;34;-73,747916666666555;8,422916666666586;34,0000000
1102;34;-73,747916666666555;8,418749999999919;34,0000000
1103;33;-73,747916666666555;8,414583333333253;33,0000000
1104;33;-73,752083333333218;8,410416666666586;33,0000000
1105;32;-73,747916666666555;8,410416666666586;32,0000000
1106;35;-73,752083333333218;8,406249999999920;35,0000000
1107;33;-73,747916666666555;8,406249999999920;33,0000000
1108;33;-73,747916666666555;8,402083333333252;33,0000000
1109;33;-73,752083333333218;8,385416666666586;33,0000000
1110;34;-73,752083333333218;8,381249999999920;34,0000000
1111;34;-73,747916666666555;8,381249999999920;34,0000000
1112;36;-73,752083333333218;8,377083333333253;36,0000000
1113;33;-73,747916666666555;8,368749999999919;33,0000000
1114;32;-73,747916666666555;8,364583333333252;32,0000000
1115;33;-73,747916666666555;8,360416666666586;33,0000000
1116;34;-73,752083333333218;8,356249999999919;34,0000000
1117;33;-73,752083333333218;8,352083333333253;33,0000000
1118;33;-73,756249999999895;8,347916666666586;33,0000000
1119;35;-73,752083333333218;8,347916666666586;35,0000000
1120;34;-73,756249999999895;8,343749999999918;34,0000000
1121;37;-73,760416666666558;8,339583333333252;37,0000000
1122;36;-73,760416666666558;8,335416666666585;36,0000000
1123;34;-73,756249999999895;8,331249999999919;34,0000000
1124;36;-73,756249999999895;8,327083333333253;36,0000000
1125;37;-73,752083333333218;8,322916666666586;37,0000000
1126;35;-73,747916666666555;8,318749999999920;35,0000000
1127;35;-73,747916666666555;8,314583333333252;35,0000000
1128;35;-73,752083333333218;8,310416666666585;35,0000000
1129;35;-73,760416666666558;8,306249999999919;35,0000000
1130;34;-73,760416666666558;8,302083333333252;34,0000000
1131;33;-73,760416666666558;8,297916666666586;33,0000000
1132;35;-73,760416666666558;8,293749999999919;35,0000000
1133;34;-73,756249999999895;8,289583333333251;34,0000000
1134;35;-73,756249999999895;8,285416666666585;35,0000000
1135;37;-73,752083333333218;8,281249999999918;37,0000000
1136;37;-73,752083333333218;8,277083333333252;37,0000000
1137;33;-73,752083333333218;8,268749999999919;33,0000000
1138;33;-73,760416666666558;8,264583333333253;33,0000000
1139;33;-73,756249999999895;8,264583333333253;33,0000000
1140;34;-73,764583333333221;8,260416666666586;34,0000000
1141;33;-73,760416666666558;8,260416666666586;33,0000000
1142;36;-73,764583333333221;8,256249999999918;36,0000000
1143;36;-73,764583333333221;8,252083333333252;36,0000000
1144;35;-73,764583333333221;8,247916666666585;35,0000000
1145;35;-73,764583333333221;8,243749999999919;35,0000000
1146;35;-73,764583333333221;8,239583333333252;35,0000000
1147;33;-73,768749999999883;8,235416666666586;33,0000000
1148;37;-73,764583333333221;8,235416666666586;37,0000000
1149;25;-73,964583333333223;8,997916666666589;25,0000000
1150;25;-73,960416666666561;8,997916666666589;25,0000000
1151;25;-73,956249999999883;8,997916666666589;25,0000000
1152;24;-73,952083333333221;8,993749999999922;24,0000000
1153;24;-73,947916666666558;8,993749999999922;24,0000000
1154;25;-73,968749999999886;8,989583333333256;25,0000000
1155;26;-73,964583333333223;8,989583333333256;26,0000000
1156;26;-73,960416666666561;8,989583333333256;26,0000000
1157;24;-73,943749999999895;8,989583333333256;24,0000000
1158;24;-73,977083333333226;8,985416666666588;24,0000000
1159;24;-73,939583333333218;8,985416666666588;24,0000000
1160;26;-73,989583333333229;8,981249999999921;26,0000000
1161;25;-73,985416666666552;8,981249999999921;25,0000000
1162;24;-73,981249999999889;8,981249999999921;24,0000000
1163;25;-73,997916666666555;8,977083333333255;25,0000000
1164;25;-73,993749999999892;8,977083333333255;25,0000000
1165;24;-73,981249999999889;8,977083333333255;24,0000000
1166;26;-74,006249999999895;8,972916666666588;26,0000000
1167;25;-74,002083333333218;8,972916666666588;25,0000000
1168;25;-73,981249999999889;8,972916666666588;25,0000000
1169;26;-74,006249999999895;8,968749999999922;26,0000000
1170;25;-73,981249999999889;8,968749999999922;25,0000000
1171;26;-74,006249999999895;8,964583333333255;26,0000000
1172;26;-73,985416666666552;8,964583333333255;26,0000000
1173;24;-73,935416666666555;8,985416666666588;24,0000000
1174;25;-73,931249999999892;8,985416666666588;25,0000000
1175;26;-73,931249999999892;8,981249999999921;26,0000000
1176;25;-73,922916666666552;8,981249999999921;25,0000000
1177;25;-73,906249999999886;8,981249999999921;25,0000000
1178;24;-73,902083333333223;8,981249999999921;24,0000000
1179;24;-73,897916666666561;8,981249999999921;24,0000000
1180;25;-73,893749999999883;8,981249999999921;25,0000000
1181;25;-73,889583333333221;8,981249999999921;25,0000000
1182;26;-73,922916666666552;8,977083333333255;26,0000000
1183;26;-73,918749999999889;8,977083333333255;26,0000000
1184;25;-73,914583333333226;8,977083333333255;25,0000000
1185;28;-73,889583333333221;8,977083333333255;28,0000000
1186;26;-73,877083333333218;8,977083333333255;26,0000000
1187;26;-73,872916666666555;8,977083333333255;26,0000000
1188;26;-73,868749999999892;8,977083333333255;26,0000000
1189;29;-73,889583333333221;8,972916666666588;29,0000000
1190;28;-73,885416666666558;8,972916666666588;28,0000000
1191;28;-73,885416666666558;8,968749999999922;28,0000000
1192;25;-73,881249999999895;8,968749999999922;25,0000000
1193;26;-73,852083333333226;8,968749999999922;26,0000000
1194;26;-73,881249999999895;8,964583333333255;26,0000000
1195;26;-73,877083333333218;8,964583333333255;26,0000000
