,Unnamed: 0,Z,X,Y,Unnamed: 0.1
39,39,77,-73.89375,8.29791666667,39.0
40,40,96,-73.8895833333,8.29791666667,40.0
41,41,86,-73.8854166667,8.29791666667,41.0
42,42,74,-73.88125,8.29791666667,42.0
43,43,53,-73.8770833333,8.29791666667,43.0
44,44,72,-73.89375,8.29375,44.0
45,45,103,-73.8895833333,8.29375,45.0
46,46,81,-73.8854166667,8.29375,46.0
47,47,68,-73.88125,8.29375,47.0
48,48,57,-73.8770833333,8.29375,48.0
49,49,49,-73.89375,8.28958333333,49.0
50,50,75,-73.8895833333,8.28958333333,50.0
51,51,79,-73.8854166667,8.28958333333,51.0
52,52,69,-73.88125,8.28958333333,52.0
53,53,52,-73.89375,8.28541666667,53.0
54,54,97,-73.8895833333,8.28541666667,54.0
55,55,91,-73.8854166667,8.28541666667,55.0
56,56,62,-73.88125,8.28541666667,56.0
57,57,77,-73.89375,8.28125,57.0
58,58,101,-73.8895833333,8.28125,58.0
59,59,89,-73.8854166667,8.28125,59.0
60,60,73,-73.88125,8.28125,60.0
61,61,67,-73.89375,8.27708333333,61.0
62,62,87,-73.8895833333,8.27708333333,62.0
63,63,77,-73.8854166667,8.27708333333,63.0
64,64,56,-73.88125,8.27708333333,64.0
65,65,78,-73.8895833333,8.27291666667,65.0
66,66,63,-73.8854166667,8.27291666667,66.0
67,67,51,-73.88125,8.27291666667,67.0
68,68,87,-73.8895833333,8.26875,68.0
69,69,68,-73.8854166667,8.26875,69.0
70,70,52,-73.88125,8.26875,70.0
71,71,82,-73.8895833333,8.26458333333,71.0
72,72,63,-73.8854166667,8.26458333333,72.0
73,73,62,-73.88125,8.26458333333,73.0
74,74,81,-73.8895833333,8.26041666667,74.0
75,75,78,-73.8854166667,8.26041666667,75.0
76,76,60,-73.88125,8.26041666667,76.0
